Level	Date and Time	Source	Event ID	Task Category
Information	25/06/2022 22:27:35	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:35.202
ProcessGuid: {df655c70-6179-62b7-7704-000000005201}
ProcessId: 23388
Image: C:\Users\chrsm\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:35	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:35.200
ProcessGuid: {df655c70-6178-62b7-7104-000000005201}
ProcessId: 22928
Image: C:\Users\chrsm\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:35	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:35.175
ProcessGuid: {df655c70-6177-62b7-6d04-000000005201}
ProcessId: 22476
Image: C:\Users\chrsm\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:35	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:35.164
ProcessGuid: {df655c70-6178-62b7-7304-000000005201}
ProcessId: 23140
Image: C:\Users\chrsm\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:35	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:35.156
ProcessGuid: {df655c70-619e-62b7-c604-000000005201}
ProcessId: 1960
Image: C:\Users\chrsm\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:35	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:35.155
ProcessGuid: {df655c70-6178-62b7-7204-000000005201}
ProcessId: 22948
Image: C:\Users\chrsm\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:30	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:28.942
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.1.5
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 137
SourcePortName: netbios-ns
DestinationIsIpv6: false
DestinationIp: 13.69.106.217
DestinationHostname: -
DestinationPort: 137
DestinationPortName: netbios-ns"
Information	25/06/2022 22:27:26	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: Mimikatz Execution
UtcTime: 2022-06-25 19:27:26.703
ProcessGuid: {df655c70-619e-62b7-c304-000000005201}
ProcessId: 24472
Image: C:\Windows\System32\cmd.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:26	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:26.701
ProcessGuid: {df655c70-619e-62b7-c504-000000005201}
ProcessId: 24008
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:10	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:10.113
ProcessGuid: {df655c70-618e-62b7-c004-000000005201}
ProcessId: 18480
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:09	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:09.955
ProcessGuid: {df655c70-618d-62b7-be04-000000005201}
ProcessId: 23636
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:09	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:09.157
ProcessGuid: {df655c70-6187-62b7-ba04-000000005201}
ProcessId: 24032
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:08	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:07.717
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.1.5
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 137
SourcePortName: netbios-ns
DestinationIsIpv6: false
DestinationIp: 104.43.200.36
DestinationHostname: -
DestinationPort: 137
DestinationPortName: netbios-ns"
Information	25/06/2022 22:27:05	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:05.358
ProcessGuid: {df655c70-6189-62b7-bc04-000000005201}
ProcessId: 21648
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:04	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: Mimikatz Execution
UtcTime: 2022-06-25 19:27:04.011
ProcessGuid: {df655c70-6177-62b7-6f04-000000005201}
ProcessId: 22808
Image: C:\Windows\System32\cmd.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:03	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:03.402
ProcessGuid: {df655c70-6187-62b7-b604-000000005201}
ProcessId: 17344
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:03	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:03.335
ProcessGuid: {df655c70-6187-62b7-b804-000000005201}
ProcessId: 4816
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:03	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: C:\Users
UtcTime: 2022-06-25 19:27:03.243
ProcessGuid: {df655c70-6187-62b7-b404-000000005201}
ProcessId: 24320
Image: C:\Users\chrsm\AppData\Local\Programs\Python\Python39\python.exe
User: LAPTOP-ROPR18AK\chrsm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 192.168.16.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.16.2
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.16.2
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.16.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 169.254.255.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.138.2
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 169.254.138.2
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.255.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 192.168.214.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.214.2
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.214.2
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.214.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 169.254.255.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.43.26
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 169.254.43.26
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.255.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 169.254.255.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.45.171
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.749
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 169.254.45.171
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.255.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 192.168.98.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.98.2
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.98.2
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.98.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 169.254.255.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.219.4
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 169.254.219.4
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.255.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 169.254.255.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.97.182
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 169.254.97.182
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.255.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 169.254.255.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.30.169
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 169.254.30.169
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.255.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 192.168.179.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.179.2
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.179.2
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.179.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 192.168.1.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.1.5
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.748
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.1.5
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 192.168.1.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.747
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 169.254.255.255
SourceHostname: -
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.50.19
DestinationHostname: LAPTOP-ROPR18AK
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:27:00.747
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 169.254.50.19
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 138
SourcePortName: netbios-dgm
DestinationIsIpv6: false
DestinationIp: 169.254.255.255
DestinationHostname: -
DestinationPort: 138
DestinationPortName: netbios-dgm"
Information	25/06/2022 22:27:00	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
RuleName: Sysmon_Event_3(NetworkConnect)
UtcTime: 2022-06-25 19:26:59.773
ProcessGuid: {df655c70-4174-62b7-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.1.5
SourceHostname: LAPTOP-ROPR18AK
SourcePort: 137
SourcePortName: netbios-ns
DestinationIsIpv6: false
DestinationIp: 20.42.128.105
DestinationHostname: -
DestinationPort: 137
DestinationPortName: netbios-ns"
